episode:1, reward: -43.74507649181792, mean reward: -4.88, score: -209.91932451359605, epsilon: 0.8963810592303741, total steps: 129
episode:237, reward: -12.185255591016645, mean reward: -2.97, score: -205.06310862041084, epsilon: 0.5475700493917554, total steps: 16066
episode:238, reward: -100, mean reward: -22.45, score: -134.722896418301, epsilon: 0.5474705453326146, total steps: 16072
episode:239, reward: -100, mean reward: -0.66, score: -77.1202397855875, epsilon: 0.5455341885558637, total steps: 16189
episode:240, reward: -332.3289394152079, mean reward: -332.33, score: -332.3289394152079, epsilon: 0.5455176710248721, total steps: 16190
episode:241, reward: -9.870472888029568, mean reward: -3.66, score: -201.18538533177718, epsilon: 0.544610054197635, total steps: 16245
episode:242, reward: -100, mean reward: 0.33, score: 72.07801315314467, epsilon: 0.5410452829377146, total steps: 16462
episode:243, reward: -425.8705478737167, mean reward: -425.87, score: -425.8705478737167, epsilon: 0.5410289150344166, total steps: 16463
episode:244, reward: -100, mean reward: 0.55, score: 84.21354894018555, epsilon: 0.5385147584600134, total steps: 16617
episode:245, reward: -425.8655823858492, mean reward: -425.87, score: -425.8655823858492, epsilon: 0.5384984749061255, total steps: 16618
episode:246, reward: -25.569251797940193, mean reward: -2.61, score: -224.29282450972505, epsilon: 0.5371001178807464, total steps: 16704
episode:247, reward: -12.264856041322814, mean reward: -0.84, score: -200.95186254295464, epsilon: 0.5332188626585949, total steps: 16944
episode:248, reward: -17.795516985042187, mean reward: -8.75, score: -201.3405996572054, epsilon: 0.5328485368402593, total steps: 16967
episode:249, reward: -100, mean reward: -1.67, score: -122.16470373953995, epsilon: 0.5316750337417547, total steps: 17040
episode:250, reward: -100, mean reward: -4.61, score: -92.20693350814881, epsilon: 0.5313540240677075, total steps: 17060
episode:251, reward: -6.890550840208529, mean reward: -2.77, score: -201.92078714945148, epsilon: 0.5301841531959479, total steps: 17133
episode:252, reward: -8.694406636304146, mean reward: -0.59, score: -202.89916419944913, epsilon: 0.5246936662437778, total steps: 17478
episode:253, reward: -424.39754259108526, mean reward: -424.4, score: -424.39754259108526, epsilon: 0.5246778433852854, total steps: 17479
episode:254, reward: -10.755219516330742, mean reward: -2.21, score: -205.28334335234487, epsilon: 0.5232086205427994, total steps: 17572
episode:255, reward: -11.937328059050532, mean reward: -3.23, score: -210.21817653663047, epsilon: 0.5221844451223233, total steps: 17637
episode:256, reward: -100, mean reward: -1.31, score: -20.940723252335886, epsilon: 0.521932680561442, total steps: 17653
episode:257, reward: -20.026619294704766, mean reward: -1.52, score: -203.8851731180441, epsilon: 0.519829415377384, total steps: 17787
episode:258, reward: -19.622580554509828, mean reward: -3.01, score: -201.75043019626247, epsilon: 0.5187813005136194, total steps: 17854
episode:259, reward: -28.938427408041537, mean reward: -2.44, score: -224.38169520564398, epsilon: 0.5173459065876541, total steps: 17946
episode:260, reward: -0.5247464258721791, mean reward: -5.89, score: -200.35961514000627, epsilon: 0.516816547920094, total steps: 17980
episode:261, reward: -100, mean reward: -5.44, score: -179.5869766334299, epsilon: 0.5163033320378663, total steps: 18013
episode:262, reward: -100, mean reward: 3.24, score: 161.86011922983988, epsilon: 0.515526807101668, total steps: 18063
episode:263, reward: -336.5656955987523, mean reward: -336.57, score: -336.5656955987523, epsilon: 0.5155112898000543, total steps: 18064
episode:264, reward: -100, mean reward: -0.31, score: -25.996540898816264, epsilon: 0.514209681290911, total steps: 18148
episode:265, reward: -417.7868058857874, mean reward: -417.79, score: -417.7868058857874, epsilon: 0.5141942078927594, total steps: 18149
episode:266, reward: -15.830152504253835, mean reward: -3.51, score: -214.39562870488442, epsilon: 0.5132513052792328, total steps: 18210
episode:267, reward: -7.234736482136739, mean reward: -0.66, score: -203.82750640808894, epsilon: 0.5084890226271377, total steps: 18520
episode:268, reward: -2.9870638346105167, mean reward: -1.83, score: -200.7620375665983, epsilon: 0.5068109745124167, total steps: 18630
episode:269, reward: -13.941252937009406, mean reward: -1.21, score: -213.80280261710874, epsilon: 0.50413886265407, total steps: 18806
episode:270, reward: -338.0407450505363, mean reward: -338.04, score: -338.0407450505363, epsilon: 0.5041237249442782, total steps: 18807
episode:271, reward: -100, mean reward: -0.5, score: -33.652258118132906, epsilon: 0.5031106469833762, total steps: 18874
episode:272, reward: -100, mean reward: -19.0, score: -266.0559686188242, epsilon: 0.5028992446791581, total steps: 18888
episode:273, reward: -100, mean reward: 2.29, score: 73.24686524721685, epsilon: 0.5024164097092642, total steps: 18920
episode:274, reward: -6.4990209425386585, mean reward: -1.56, score: -206.42322911582656, epsilon: 0.5004301504813421, total steps: 19052
episode:275, reward: -30.0438715121426, mean reward: -2.3, score: -225.16254489163543, epsilon: 0.4989611460034093, total steps: 19150
episode:276, reward: -6.073731138451069, mean reward: -1.92, score: -201.449987205134, epsilon: 0.49739252867402023, total steps: 19255
episode:277, reward: -57.80642917567625, mean reward: -2.32, score: -225.07828369701315, epsilon: 0.4959482955996654, total steps: 19352
episode:278, reward: -333.44150711052475, mean reward: -333.44, score: -333.44150711052475, epsilon: 0.4959334309042251, total steps: 19353
