episode:1, reward: -14.546365253923955, mean reward: -10.05, score: -201.01092064729642, epsilon: 0.898447134481164, total steps: 129
episode:351, reward: 2.3250930700099675, mean reward: -1.08, score: -197.5628639938951, epsilon: 0.3133337038375686, total steps: 82028
episode:352, reward: -93.61395035253106, mean reward: -0.99, score: -84.49737783969977, epsilon: 0.3130141355457811, total steps: 82113
episode:353, reward: -95.25397046226932, mean reward: -1.56, score: -62.355818899179546, epsilon: 0.3128638846869459, total steps: 82153
episode:354, reward: -198.0074582259035, mean reward: -1.87, score: -313.80338978660507, epsilon: 0.31223376780641, total steps: 82321
episode:355, reward: -68.171939047807, mean reward: -0.25, score: -78.97913429613534, epsilon: 0.3110339916889088, total steps: 82642
episode:356, reward: 70.05708250892854, mean reward: 0.65, score: 599.69962699145, epsilon: 0.30761834496665924, total steps: 83564
episode:357, reward: -96.85487858563135, mean reward: -1.81, score: -68.83064150483135, epsilon: 0.30747853296036975, total steps: 83602
episode:358, reward: 76.4346816864673, mean reward: -0.25, score: -118.92569627240165, epsilon: 0.3057555393334684, total steps: 84072
episode:359, reward: -68.54468240906223, mean reward: 0.33, score: 75.05930828034255, epsilon: 0.3049347877287603, total steps: 84297
episode:360, reward: -187.8857611034459, mean reward: -1.25, score: -122.34915466683726, epsilon: 0.3045781287454826, total steps: 84395
episode:361, reward: -195.94158254839206, mean reward: -2.07, score: -260.373224916801, epsilon: 0.30412030028297066, total steps: 84521
episode:362, reward: -93.97297199605882, mean reward: -1.26, score: -107.19528639709296, epsilon: 0.30381191290571324, total steps: 84606
episode:363, reward: -82.6634690102878, mean reward: 0.83, score: 71.62568838697413, epsilon: 0.3035002783131626, total steps: 84692
episode:364, reward: -100, mean reward: -2.35, score: -277.888207732721, epsilon: 0.3030733092476117, total steps: 84810
episode:365, reward: -123.630015491775, mean reward: 1.14, score: 310.0507687548272, epsilon: 0.30209184675086403, total steps: 85082
episode:366, reward: -80.31752310817635, mean reward: -0.07, score: -13.881324687902335, epsilon: 0.3014121168129887, total steps: 85271
episode:367, reward: -87.40284748043204, mean reward: -0.54, score: -60.421065136157836, epsilon: 0.30101376494734966, total steps: 85382
episode:368, reward: -93.66625573894747, mean reward: -1.42, score: -86.91919632282298, epsilon: 0.30079511966146366, total steps: 85443
episode:369, reward: -99.64342559470644, mean reward: -2.87, score: -114.75023383992357, epsilon: 0.3006518491028581, total steps: 85483
episode:370, reward: 19.736080412040835, mean reward: 0.15, score: 144.9631054006236, epsilon: 0.2971918908184374, total steps: 86456
episode:371, reward: -67.46364845962782, mean reward: 0.45, score: 90.1420849383122, epsilon: 0.29647959388480366, total steps: 86658
episode:372, reward: 12.687433410281235, mean reward: -0.48, score: -186.5576229625784, epsilon: 0.29511016880251223, total steps: 87048
episode:373, reward: -16.542206498208728, mean reward: 1.5, score: 514.2024539546597, epsilon: 0.2939155512056623, total steps: 87390
episode:374, reward: -78.04912806093184, mean reward: -0.65, score: -257.1776334794842, epsilon: 0.29253265218148583, total steps: 87788
episode:375, reward: -85.84672432188843, mean reward: 0.37, score: 20.71363278965886, epsilon: 0.2923387036494974, total steps: 87844
episode:376, reward: -77.37240676506903, mean reward: -0.31, score: -72.24750751607364, epsilon: 0.2915403040114044, total steps: 88075
episode:377, reward: 23.310455409008327, mean reward: 1.59, score: 759.3439172976267, epsilon: 0.2898931203654017, total steps: 88554
episode:378, reward: -99.96234058591978, mean reward: -2.26, score: -148.84013194373856, epsilon: 0.28966704201988264, total steps: 88620
episode:379, reward: -198.8744702835766, mean reward: -2.47, score: -301.7649563346282, epsilon: 0.28924970039285003, total steps: 88742
episode:380, reward: -90.04984704232587, mean reward: -0.82, score: -68.2368631521303, epsilon: 0.28896618672156293, total steps: 88825
episode:381, reward: -159.04073967484362, mean reward: 0.5, score: 103.01418371246399, epsilon: 0.28826738092552373, total steps: 89030
episode:382, reward: -89.10371214829577, mean reward: -0.8, score: -73.15800031658699, epsilon: 0.28795783457904023, total steps: 89121
episode:383, reward: -40.26723823558554, mean reward: -0.3, score: -239.4928183091987, epsilon: 0.2852974915895629, total steps: 89908
episode:384, reward: -87.18659212991528, mean reward: -0.44, score: -84.64951628533353, epsilon: 0.28464963631649987, total steps: 90101
episode:385, reward: 8.173906549966432, mean reward: -0.9, score: -191.2960479312769, epsilon: 0.283940058178633, total steps: 90313
episode:386, reward: -81.79099140529438, mean reward: -0.07, score: -10.874224075670611, epsilon: 0.2833959457912987, total steps: 90476
episode:387, reward: -97.730036834398, mean reward: 0.1, score: 63.028560338203775, epsilon: 0.2813609873671886, total steps: 91089
episode:388, reward: -88.28898076032391, mean reward: -0.62, score: -121.16143721270464, epsilon: 0.28072067461685435, total steps: 91283
episode:389, reward: -64.93133922223583, mean reward: 0.45, score: 107.81744212149218, epsilon: 0.2799277021230281, total steps: 91524
episode:390, reward: -62.045092329905884, mean reward: 0.9, score: 216.04958138562208, epsilon: 0.2791407284415446, total steps: 91764
episode:391, reward: -96.74542217400527, mean reward: -1.39, score: -115.50076531250511, epsilon: 0.2788691940193271, total steps: 91847
episode:392, reward: -98.79465528514434, mean reward: -2.66, score: -90.59629606558464, epsilon: 0.2787580559750849, total steps: 91881
episode:393, reward: -90.19679963471563, mean reward: -0.66, score: -55.442097124256634, epsilon: 0.27848371094785246, total steps: 91965
episode:394, reward: -200, mean reward: -4.42, score: -234.21204866797822, epsilon: 0.27831078161250156, total steps: 92018
episode:395, reward: -86.70014982522753, mean reward: -0.28, score: -41.47961610788508, epsilon: 0.277835086807882, total steps: 92164
episode:396, reward: -65.86685058742438, mean reward: -0.09, score: -41.34338191442829, epsilon: 0.27636866265478877, total steps: 92616
episode:397, reward: 25.433186898402994, mean reward: 0.4, score: 283.7962843945875, epsilon: 0.2740970476857849, total steps: 93322
episode:398, reward: -97.8116999278871, mean reward: -1.97, score: -114.26939256873159, epsilon: 0.2739114441783455, total steps: 93380
episode:399, reward: 0.8043735569054559, mean reward: 0.21, score: 213.92762339091738, epsilon: 0.2707322956139865, total steps: 94381
episode:400, reward: -167.661505942259, mean reward: -0.24, score: -77.41842340729748, epsilon: 0.26971612000096307, total steps: 94704
episode:401, reward: 2.772752452125708, mean reward: 0.04, score: 30.263974351945738, epsilon: 0.26727523652339275, total steps: 95486
episode:402, reward: -90.06800008807386, mean reward: -0.67, score: -63.99615899285779, epsilon: 0.26698056299037964, total steps: 95581
episode:403, reward: -89.74469367790809, mean reward: -0.71, score: -87.0921183266439, epsilon: 0.26659963191715147, total steps: 95704
episode:404, reward: -0.7588605519504998, mean reward: 0.88, score: 883.6431026331371, epsilon: 0.2635242982227217, total steps: 96705
episode:405, reward: -90.29993542116034, mean reward: -0.83, score: -119.96118191341988, epsilon: 0.2630854997281444, total steps: 96849
episode:406, reward: -76.5652117908497, mean reward: -0.69, score: -235.12101783962478, epsilon: 0.2620439346977981, total steps: 97192
episode:407, reward: -83.09978010899624, mean reward: -0.6, score: -142.15157720269872, epsilon: 0.2613332664918325, total steps: 97427
episode:408, reward: -78.24118172243851, mean reward: 0.11, score: 23.411220052166712, epsilon: 0.26071827753437016, total steps: 97631
episode:409, reward: -81.7972249029692, mean reward: -0.55, score: -144.08904612238004, epsilon: 0.2599280642646954, total steps: 97894
episode:410, reward: -35.188666634227424, mean reward: 0.27, score: 68.95703943064598, epsilon: 0.2591706937621543, total steps: 98147
episode:411, reward: -69.67246162460891, mean reward: 0.34, score: 71.3779099883562, epsilon: 0.2585441220084272, total steps: 98357
episode:412, reward: 53.78859881952437, mean reward: 0.64, score: 626.6457952714057, epsilon: 0.25565366012239277, total steps: 99334
episode:413, reward: -0.7958026904907546, mean reward: 0.18, score: 175.95779209719478, epsilon: 0.2527337399694392, total steps: 100335
episode:414, reward: 82.99169102449508, mean reward: -0.13, score: -116.89050951020965, epsilon: 0.2502010404198725, total steps: 101215
episode:415, reward: 12.454425028526629, mean reward: 0.64, score: 340.99955825945756, epsilon: 0.24868244135840967, total steps: 101748
episode:416, reward: -60.47703188662091, mean reward: 0.35, score: 108.09602384164337, epsilon: 0.24780733320557397, total steps: 102057
episode:417, reward: -1.039768540134211, mean reward: -2.02, score: -200.04657894671496, epsilon: 0.24752777485432942, total steps: 102156
episode:418, reward: -88.7101888372689, mean reward: -0.39, score: -73.17201621247854, epsilon: 0.2469979834402139, total steps: 102344
episode:419, reward: -0.5814112746891877, mean reward: -0.1, score: -100.79816644384078, epsilon: 0.2442009586676135, total steps: 103345
episode:420, reward: 3.649556785463205, mean reward: 0.0, score: 3.737605916658912, epsilon: 0.24144364672578383, total steps: 104346
episode:421, reward: -64.09540714432126, mean reward: 0.08, score: 20.732360433078142, epsilon: 0.24069847054162297, total steps: 104619
episode:422, reward: -89.13045838565827, mean reward: -0.95, score: -154.9042462925795, epsilon: 0.24025493213748955, total steps: 104782
episode:423, reward: -97.47577391849349, mean reward: -3.02, score: -78.5081038065448, epsilon: 0.24018427914192142, total steps: 104808
episode:424, reward: -66.66648532537307, mean reward: -0.69, score: -243.05987720319365, epsilon: 0.23923032443454062, total steps: 105160
episode:425, reward: -85.81881039526584, mean reward: -0.78, score: -229.2763300879507, epsilon: 0.23843991572878004, total steps: 105453
episode:426, reward: -99.15806354554218, mean reward: -1.7, score: -244.18785437309936, epsilon: 0.238052666352347, total steps: 105597
episode:427, reward: -85.20321717200684, mean reward: -0.12, score: -18.983694277401042, epsilon: 0.23761260152555364, total steps: 105761
episode:428, reward: 5.972241346199336, mean reward: -0.65, score: -188.3894932359732, epsilon: 0.23683161899808186, total steps: 106053
episode:429, reward: -100, mean reward: -3.89, score: -124.46228627269471, epsilon: 0.23674622977699172, total steps: 106085
episode:430, reward: -0.6371814069908491, mean reward: 0.26, score: 255.59091419154464, epsilon: 0.23409476186978595, total steps: 107086
episode:431, reward: -100, mean reward: -4.37, score: -109.24686239617024, epsilon: 0.23402902547988652, total steps: 107111
episode:432, reward: -150.68934746493042, mean reward: -0.29, score: -106.83723303285336, epsilon: 0.23306671242838556, total steps: 107478
episode:433, reward: -195.08278237448027, mean reward: -2.14, score: -232.95263454396257, epsilon: 0.2327818732299627, total steps: 107587
episode:434, reward: -100, mean reward: -5.1, score: -122.28171106108789, epsilon: 0.23271921590101113, total steps: 107611
episode:435, reward: -62.82077335621546, mean reward: -0.09, score: -32.537285417524636, epsilon: 0.23181828932950066, total steps: 107957
episode:436, reward: -98.11071649614222, mean reward: -2.28, score: -100.26633064410166, epsilon: 0.23170403945850043, total steps: 108001
episode:437, reward: -51.94300412452559, mean reward: 0.13, score: 61.79649667711398, epsilon: 0.23048553484498618, total steps: 108472
episode:438, reward: -99.94497507931956, mean reward: -2.8, score: -162.23493200957222, epsilon: 0.23033605162485787, total steps: 108530
episode:439, reward: -88.00008459914284, mean reward: -0.45, score: -98.18853739971874, epsilon: 0.22977787548484385, total steps: 108747
episode:440, reward: -55.55302173645014, mean reward: 0.96, score: 238.84281186399818, epsilon: 0.22913951594034848, total steps: 108996
episode:441, reward: -100, mean reward: -4.76, score: -109.4551941024241, epsilon: 0.2290806654825014, total steps: 109019
episode:442, reward: 0.882400655244922, mean reward: -0.7, score: -184.44360491559763, epsilon: 0.2284039988902261, total steps: 109284
episode:443, reward: -16.540406975641197, mean reward: 1.48, score: 426.21504556969404, epsilon: 0.22767150175074813, total steps: 109572
episode:444, reward: 64.8322653695846, mean reward: -0.34, score: -126.79522284050239, epsilon: 0.22671971049772255, total steps: 109948
episode:445, reward: -86.64027809215025, mean reward: -0.22, score: -17.53532078008503, epsilon: 0.22652290391862545, total steps: 110026
episode:446, reward: -99.08389152740105, mean reward: -2.05, score: -176.4996380702032, epsilon: 0.2263061660885971, total steps: 110112
episode:447, reward: -97.29077965422573, mean reward: -1.84, score: -203.73790472101098, epsilon: 0.22602681642528194, total steps: 110223
episode:448, reward: -70.89538970705547, mean reward: -0.08, score: -26.676791225137855, epsilon: 0.22520894035559025, total steps: 110549
episode:449, reward: 0.8048583675114003, mean reward: 1.16, score: 952.9420606657843, epsilon: 0.2231734151846082, total steps: 111367
episode:450, reward: -87.61900483784015, mean reward: -0.51, score: -53.124257477667086, epsilon: 0.22291632000004824, total steps: 111471
episode:451, reward: -80.65910211569745, mean reward: -0.01, score: -2.6839775119479867, epsilon: 0.22245007564916525, total steps: 111660
episode:452, reward: -0.06790163610308042, mean reward: -1.25, score: -199.47100714307751, epsilon: 0.22205881215195727, total steps: 111819
episode:453, reward: -87.66139473367642, mean reward: -0.46, score: -38.22571199563271, epsilon: 0.2218549204629378, total steps: 111902
episode:454, reward: -74.33827826436634, mean reward: 0.18, score: 36.99235704472569, epsilon: 0.22136460718555778, total steps: 112102
episode:455, reward: -83.60070883444726, mean reward: -0.09, score: -9.593006002407861, epsilon: 0.22110286424050352, total steps: 112209
episode:456, reward: -94.79956787995019, mean reward: -0.94, score: -93.02908590623514, epsilon: 0.22086104694361602, total steps: 112308
episode:457, reward: -73.58625046796006, mean reward: -0.12, score: -38.70316196655733, epsilon: 0.22009389960843456, total steps: 112623
episode:458, reward: -91.44825339533733, mean reward: -0.86, score: -71.9218556519484, epsilon: 0.21988990934753982, total steps: 112707
episode:459, reward: 25.40917820571356, mean reward: 0.75, score: 653.9068517429615, epsilon: 0.21778669370376225, total steps: 113579
episode:460, reward: -92.12603073883635, mean reward: -0.65, score: -111.33283540016555, epsilon: 0.21737731501098584, total steps: 113750
episode:461, reward: 3.776577629399948, mean reward: -0.6, score: -196.0316917408049, epsilon: 0.2165924874200093, total steps: 114079
episode:462, reward: -95.5574853312308, mean reward: -1.43, score: -138.5945164724463, epsilon: 0.21636179770223174, total steps: 114176
episode:463, reward: -100, mean reward: -3.97, score: -111.27764055008876, epsilon: 0.2162952662903203, total steps: 114204
episode:464, reward: -2.574489537542547, mean reward: -0.48, score: -194.08525727671616, epsilon: 0.21532882168424583, total steps: 114612
episode:465, reward: -85.27619188676758, mean reward: -0.04, score: -5.088939155165605, epsilon: 0.21498906626217384, total steps: 114756
episode:466, reward: 23.577536955133112, mean reward: 0.97, score: 499.76051238782617, epsilon: 0.21377733273564709, total steps: 115272
episode:467, reward: -95.77030915019637, mean reward: -1.31, score: -243.07966225103533, epsilon: 0.21334506410571202, total steps: 115457
episode:468, reward: -76.24990710147414, mean reward: 0.97, score: 99.85185395255114, epsilon: 0.21310489025405216, total steps: 115560
episode:469, reward: -99.73845116806507, mean reward: -2.99, score: -110.51527411280763, epsilon: 0.2130187004499442, total steps: 115597
episode:470, reward: -96.53723320771977, mean reward: -1.36, score: -118.70623688785362, epsilon: 0.2128162173485197, total steps: 115684
episode:471, reward: -81.62988941744885, mean reward: -0.26, score: -54.76667708012391, epsilon: 0.21233545772214935, total steps: 115891
episode:472, reward: -93.50956772302854, mean reward: -0.83, score: -101.09536386004703, epsilon: 0.21205277661806482, total steps: 116013
episode:473, reward: -100, mean reward: -4.16, score: -120.50790310325092, epsilon: 0.21198565437260536, total steps: 116042
episode:474, reward: -98.21102570809543, mean reward: -2.59, score: -90.67314487312869, epsilon: 0.21190468179025163, total steps: 116077
episode:475, reward: -88.99850018779564, mean reward: -1.01, score: -112.66372022340043, epsilon: 0.21164584142689713, total steps: 116189
episode:476, reward: -90.41546375103462, mean reward: -0.89, score: -85.95292527818275, epsilon: 0.21142200160004665, total steps: 116286
episode:477, reward: -63.96105900209981, mean reward: 0.26, score: 84.64833426115476, epsilon: 0.21066509830859365, total steps: 116615
episode:478, reward: -93.5391426729883, mean reward: -1.02, score: -75.2319094336908, epsilon: 0.21049534209161996, total steps: 116689
episode:479, reward: -100, mean reward: -2.38, score: -211.5224103119725, epsilon: 0.21029141339595997, total steps: 116778
episode:480, reward: -64.74558698830324, mean reward: -0.06, score: -24.10040485392458, epsilon: 0.2093325443991798, total steps: 117198
episode:481, reward: -82.10669726673643, mean reward: -0.13, score: -18.536552956387176, epsilon: 0.20900284001178876, total steps: 117343
episode:482, reward: 57.27046247647749, mean reward: -0.52, score: -133.537860807262, epsilon: 0.20842014276222987, total steps: 117600
episode:483, reward: -100, mean reward: -2.84, score: -142.16884735732503, epsilon: 0.20830702592108086, total steps: 117650
episode:484, reward: -50.49709333883345, mean reward: 0.79, score: 198.80966175930067, epsilon: 0.20773814522740464, total steps: 117902
episode:485, reward: -16.33210873081022, mean reward: -0.19, score: -136.6795292611493, epsilon: 0.2061440856025541, total steps: 118613
episode:486, reward: -40.606013098318925, mean reward: -0.27, score: -154.84666772880541, epsilon: 0.20486008994449484, total steps: 119191
episode:487, reward: -155.7565175338826, mean reward: -0.93, score: -349.1067337121033, epsilon: 0.20403270052023276, total steps: 119566
episode:488, reward: -200, mean reward: -8.83, score: -317.8866667378578, epsilon: 0.20395350406936952, total steps: 119602
episode:489, reward: -58.167949036753235, mean reward: 0.22, score: 85.02650820519594, epsilon: 0.20312439575457714, total steps: 119980
episode:490, reward: -74.70419845213593, mean reward: 1.04, score: 123.33839791402636, epsilon: 0.20286430542121608, total steps: 120099
episode:491, reward: 21.008704393636627, mean reward: -0.48, score: -172.61483864443076, epsilon: 0.2020758191420961, total steps: 120461
episode:492, reward: 54.180083707563355, mean reward: -0.16, score: -140.02923026505135, epsilon: 0.2001673944989883, total steps: 121345
episode:493, reward: -130.60151939962452, mean reward: -0.33, score: -300.3382772651936, epsilon: 0.19822361768627883, total steps: 122257
episode:494, reward: -94.53361684124434, mean reward: -1.07, score: -209.9788530870459, epsilon: 0.19780917205141713, total steps: 122453
episode:495, reward: -94.33244068133888, mean reward: -1.04, score: -113.01447566377308, epsilon: 0.1975791911579593, total steps: 122562
episode:496, reward: -100, mean reward: -4.6, score: -110.4281342735527, epsilon: 0.19752860125118477, total steps: 122586
episode:497, reward: -94.55786529027591, mean reward: -0.96, score: -92.77584904837875, epsilon: 0.19732431033798797, total steps: 122683
episode:498, reward: 3.128116698018632, mean reward: -0.56, score: -194.75888835951164, epsilon: 0.19658952727475354, total steps: 123033
episode:499, reward: 0.9266682728559843, mean reward: -0.04, score: -26.836964497845162, epsilon: 0.19530519876835312, total steps: 123649
episode:500, reward: -28.467689804330895, mean reward: 0.73, score: 192.52918754097888, epsilon: 0.1947602906684815, total steps: 123912
episode:501, reward: -0.6849541767286218, mean reward: -1.55, score: -200.4140032043696, epsilon: 0.19449376379372824, total steps: 124041
episode:502, reward: -87.33935436101514, mean reward: 0.65, score: 34.05694290439972, epsilon: 0.1943864654278088, total steps: 124093
episode:503, reward: -8.665298569671299, mean reward: -1.15, score: -203.25631926816808, epsilon: 0.19402389259729586, total steps: 124269
episode:504, reward: -73.934560547567, mean reward: -0.29, score: -85.02219176328754, epsilon: 0.19342435854285417, total steps: 124561
episode:505, reward: -100, mean reward: -4.06, score: -129.9146028292241, epsilon: 0.1933588081059046, total steps: 124593
episode:506, reward: -79.93258231426685, mean reward: 0.25, score: 39.71434462687988, epsilon: 0.19303354835519743, total steps: 124752
episode:507, reward: -100, mean reward: -3.27, score: -225.78550488164854, epsilon: 0.19289262760845416, total steps: 124821
episode:508, reward: -100, mean reward: -1.81, score: -160.82237798067888, epsilon: 0.19271106528528725, total steps: 124910
episode:509, reward: -100, mean reward: -3.74, score: -131.05950174046376, epsilon: 0.19263972758855502, total steps: 124945
episode:510, reward: -89.31748427717153, mean reward: -0.21, score: -15.329939395178826, epsilon: 0.19249308786782, total steps: 125017
episode:511, reward: -8.953449518688359, mean reward: -8.8, score: -202.44172235203283, epsilon: 0.19244627640125406, total steps: 125040
episode:512, reward: -16.046918263045896, mean reward: 0.22, score: 93.18400569777631, epsilon: 0.19158202153348092, total steps: 125466
episode:513, reward: -157.87475543082854, mean reward: -0.17, score: -63.56959107155862, epsilon: 0.1908215508944781, total steps: 125843
episode:514, reward: -1.4916105244270248, mean reward: -1.78, score: -200.61499549449823, epsilon: 0.19059440806264616, total steps: 125956
episode:515, reward: -100, mean reward: -4.92, score: -108.23412834509408, epsilon: 0.19055022819159845, total steps: 125978
episode:516, reward: -94.93231897680997, mean reward: -1.28, score: -69.01913093527239, epsilon: 0.19044184553996257, total steps: 126032
episode:517, reward: -57.76476790432707, mean reward: 0.86, score: 210.81945080266138, epsilon: 0.18995315760072218, total steps: 126276
episode:518, reward: 19.734032061796814, mean reward: -0.46, score: -179.41652458439967, epsilon: 0.18916962214140193, total steps: 126669
episode:519, reward: -100, mean reward: -3.43, score: -123.39359786332041, epsilon: 0.18909806759418984, total steps: 126705
episode:520, reward: -36.72893495916097, mean reward: 0.89, score: 160.28691411366347, epsilon: 0.18873886433233278, total steps: 126886
episode:521, reward: -152.4958936777513, mean reward: -0.93, score: -308.3955762505964, epsilon: 0.18808043110704065, total steps: 127219
episode:522, reward: -80.84796733989504, mean reward: -0.45, score: -89.8865078362214, epsilon: 0.18768844561056036, total steps: 127418
episode:523, reward: -25.6617390696805, mean reward: 3.66, score: 530.1366576886754, epsilon: 0.1874035290244226, total steps: 127563
episode:524, reward: -93.95265311316592, mean reward: -0.98, score: -33.287815934494766, epsilon: 0.18733680637285216, total steps: 127597
episode:525, reward: -98.8759896467627, mean reward: -1.96, score: -241.19998889582854, epsilon: 0.18709569787758268, total steps: 127720
episode:526, reward: 2.5512820795950324, mean reward: -1.19, score: -197.40841070256857, epsilon: 0.1867709704087946, total steps: 127886
episode:527, reward: -135.37899205062337, mean reward: -0.54, score: -149.2399332511731, epsilon: 0.1862366561647144, total steps: 128160
episode:528, reward: -100, mean reward: -3.69, score: -118.17127932415677, epsilon: 0.18617439078363918, total steps: 128192
episode:529, reward: -71.58148924037107, mean reward: 1.51, score: 175.46937730863974, epsilon: 0.18594891723716295, total steps: 128308
episode:530, reward: -69.71983226913787, mean reward: 1.11, score: 149.92081202456308, epsilon: 0.18568698270055223, total steps: 128443
episode:531, reward: 57.297920624274774, mean reward: -0.4, score: -141.73659174361305, epsilon: 0.18500831234709825, total steps: 128794
episode:532, reward: 22.557871504167654, mean reward: -0.56, score: -175.46459564682604, epsilon: 0.18440982019427826, total steps: 129105
episode:533, reward: -84.73489851694524, mean reward: -0.46, score: -100.41853395324077, epsilon: 0.18399188074061418, total steps: 129323
episode:534, reward: -94.50668563998349, mean reward: -1.03, score: -86.68034306870236, epsilon: 0.1838311869193015, total steps: 129407
episode:535, reward: -100, mean reward: -11.38, score: -261.7988854205489, epsilon: 0.18378722103838974, total steps: 129430
episode:536, reward: -83.86936153447633, mean reward: 0.38, score: 27.974745879683255, epsilon: 0.18364777280423844, total steps: 129503
episode:537, reward: 5.843305728520421, mean reward: -0.69, score: -193.7520253811165, epsilon: 0.1831161511167706, total steps: 129782
episode:538, reward: -8.704110232379115, mean reward: 1.9, score: 468.81857799357704, epsilon: 0.18264726899777972, total steps: 130029
episode:539, reward: -1.3849236809897885, mean reward: -2.48, score: -200.85487980013983, epsilon: 0.18249386592968864, total steps: 130110
episode:540, reward: -35.5911013227647, mean reward: 1.66, score: 475.545278459357, epsilon: 0.18195175316994383, total steps: 130397
episode:541, reward: -21.0488107843738, mean reward: 0.17, score: 89.54096529954501, epsilon: 0.1809733008785312, total steps: 130918
episode:542, reward: -12.001160163481885, mean reward: 1.47, score: 479.16543752774936, epsilon: 0.18036475764215132, total steps: 131244
episode:543, reward: -92.87043793521735, mean reward: -0.86, score: -199.4167276805855, epsilon: 0.17993340679307745, total steps: 131476
episode:544, reward: -91.5487676345185, mean reward: -0.68, score: -63.07557535577277, epsilon: 0.17976089560328912, total steps: 131569
episode:545, reward: -75.38909794306562, mean reward: -0.01, score: -2.2687298859288347, epsilon: 0.17947388578402207, total steps: 131724
episode:546, reward: -100, mean reward: -1.93, score: -170.20519086159615, epsilon: 0.17931122088125556, total steps: 131812
episode:547, reward: -100, mean reward: -4.65, score: -111.6011811318469, epsilon: 0.17926689320498929, total steps: 131836
episode:548, reward: -92.8194689496739, mean reward: -0.78, score: -51.26412963237033, epsilon: 0.17914507043115707, total steps: 131902
episode:549, reward: -35.93264276409698, mean reward: 0.9, score: 334.54757460357325, epsilon: 0.17846057703596363, total steps: 132274
episode:550, reward: -41.49163346109148, mean reward: 0.17, score: 113.69135895421695, epsilon: 0.1772514335406976, total steps: 132936
episode:551, reward: -100, mean reward: -4.39, score: -127.26610959559375, epsilon: 0.17719872600840203, total steps: 132965
episode:552, reward: -100, mean reward: -2.72, score: -250.17673729400565, epsilon: 0.1770316603499863, total steps: 133057
episode:553, reward: -63.043071245141974, mean reward: 0.06, score: 29.77551446907904, epsilon: 0.17618699838547902, total steps: 133524
episode:554, reward: -100, mean reward: -4.08, score: -118.24047113566237, epsilon: 0.17613473174212874, total steps: 133553
episode:555, reward: -16.265793446231683, mean reward: 0.26, score: 180.06806727410248, epsilon: 0.17489929568142576, total steps: 134242
episode:556, reward: -31.67235676533091, mean reward: -0.51, score: -140.16216644569894, epsilon: 0.17440958244351967, total steps: 134517
episode:557, reward: -61.262665211505336, mean reward: 1.43, score: 251.01043897898904, epsilon: 0.17409717411413905, total steps: 134693
episode:558, reward: -0.277503042298483, mean reward: -1.08, score: -198.411957077777, epsilon: 0.1737731723457986, total steps: 134876
episode:559, reward: -109.16584885326432, mean reward: 0.92, score: 318.8833696773739, epsilon: 0.173162888751615, total steps: 135222
episode:560, reward: -66.29562215165461, mean reward: 1.64, score: 221.7143059466396, epsilon: 0.17292558922140605, total steps: 135357
episode:561, reward: -0.9250134801583616, mean reward: -0.02, score: -16.74443470652499, epsilon: 0.1711802621259989, total steps: 136358
episode:562, reward: -99.45525548160236, mean reward: -4.07, score: -89.54092768402732, epsilon: 0.17114218288495348, total steps: 136380
episode:563, reward: 89.22846319984522, mean reward: -0.25, score: -110.21590527012673, epsilon: 0.17037106819647596, total steps: 136827
episode:564, reward: 105.05527889009556, mean reward: 0.91, score: 720.4546639797612, epsilon: 0.16901853135112055, total steps: 137618
episode:565, reward: -93.96665632198756, mean reward: -1.43, score: -50.085615917144615, epsilon: 0.1689590369602822, total steps: 137653
episode:566, reward: 28.79188709619686, mean reward: -0.79, score: -162.36140085799224, epsilon: 0.16861116655376335, total steps: 137858
episode:567, reward: -84.3978805992833, mean reward: -0.63, score: -234.9650081939329, epsilon: 0.16797744856456967, total steps: 138233
episode:568, reward: -99.01010796228593, mean reward: -1.31, score: -236.93166071365272, epsilon: 0.16767278664450902, total steps: 138414
episode:569, reward: 55.02942221085495, mean reward: -0.4, score: -139.59564250201046, epsilon: 0.1670825459092778, total steps: 138766
episode:570, reward: -200, mean reward: -8.33, score: -233.36879815447404, epsilon: 0.16703572225626903, total steps: 138794
episode:571, reward: -100, mean reward: -2.97, score: -115.99927484234905, epsilon: 0.16697053480063223, total steps: 138833
episode:572, reward: -66.2482495024295, mean reward: 0.67, score: 145.47210347889106, epsilon: 0.1666101534532778, total steps: 139049
episode:573, reward: -30.27678100334542, mean reward: 1.27, score: 525.7691745329263, epsilon: 0.16592417916195876, total steps: 139462
episode:574, reward: -198.86166315911026, mean reward: -3.25, score: -377.57986210058544, epsilon: 0.16573223531959913, total steps: 139578
episode:575, reward: -75.66326323848769, mean reward: -0.14, score: -43.05055852459098, epsilon: 0.1652323627200458, total steps: 139881
episode:576, reward: -100, mean reward: -5.86, score: -111.26655823098994, epsilon: 0.1652010896088503, total steps: 139900
episode:577, reward: -81.80348335057268, mean reward: 0.06, score: 7.687344814982993, epsilon: 0.16498898595639266, total steps: 140029
episode:578, reward: -78.48777932126917, mean reward: -0.4, score: -132.09614818883483, epsilon: 0.16444653584059568, total steps: 140360
episode:579, reward: -100.83227570020256, mean reward: -5.63, score: -107.0113989989743, epsilon: 0.16441547599632284, total steps: 140379
episode:580, reward: -100, mean reward: -2.88, score: -118.03647543019152, epsilon: 0.16434848083945047, total steps: 140420
episode:581, reward: -66.16185673408012, mean reward: 0.3, score: 82.05404910524788, epsilon: 0.1639017630753019, total steps: 140694
